+--------+----------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+-----------------------+-------+-------+
| commit |      user      |                                                                                                      changed_objects                                                                                                      | top 10 pred |         score         | top 3 | top 5 |
|        |                |                                                                                                                                                                                                                           | (26, 0.673) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.627) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.627) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (45, 0.6)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.597) |                       |       |       |
|   80   |    fraggle     |                                                                                                          [45, 46]                                                                                                         |  (11, 0.67) |  0.033229764600558216 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (12, 0.67) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (28, 0.67) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (13, 0.67) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.669) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.669) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.623) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.622) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (45, 0.6)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.593) |                       |       |       |
|   81   |    fraggle     |                                                                                                          [45, 46]                                                                                                         | (11, 0.652) |  0.03965396808339154  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.651) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.604) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.603) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.593) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.577) |                       |       |       |
|   82   |    fraggle     |                                                                                                            [59]                                                                                                           | (11, 0.652) |  0.023730802047781562 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.651) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.604) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.604) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.577) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.577) |                       |       |       |
|   83   |    fraggle     |                                                                                                        [45, 46, 59]                                                                                                       | (11, 0.652) |  0.04918121094591683  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.652) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.651) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.604) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.603) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (45, 0.59) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.577) |                       |       |       |
|   84   |    fraggle     |                                                                                                   [21, 22, 8, 9, 23, 10]                                                                                                  | (11, 0.646) |   0.1574180800263462  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.645) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.642) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.642) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.597) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.596) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.574) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.571) |                       |       |       |
|   85   |    fraggle     |                                                                                                            [41]                                                                                                           | (11, 0.646) |  0.005227619255064257 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.645) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.645) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.642) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.642) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.605) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.603) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.584) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.583) |                       |       |       |
|   87   |    fraggle     |                                                                                                      [21, 8, 23, 10]                                                                                                      | (11, 0.654) |  0.12414082585655078  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.651) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.651) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.606) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.605) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.594) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.593) |                       |       |       |
|   88   |    fraggle     |                                                                                  [11, 14, 12, 13, 16, 24, 25, 28, 29, 4, 43, 23, 44, 10]                                                                                  | (11, 0.661) |   0.4026274303730952  |   3   |   5   |
|        |                |                                                                                                                                                                                                                           | (12, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (24, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (26, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.615) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.615) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.605) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.591) |                       |       |       |
|   90   |    fraggle     |                                                                                                          [34, 33]                                                                                                         | (26, 0.665) |  0.038739911481385045 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (11, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (12, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (28, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (13, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.659) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.644) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.644) |                       |       |       |
|   91   |    fraggle     |                                                                                                        [30, 31, 43]                                                                                                       | (11, 0.662) |  0.07462310290929258  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.659) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.655) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.655) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (44, 0.65) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.646) |                       |       |       |
|   92   |    fraggle     |                                                                                                    [30, 31, 34, 33, 43]                                                                                                   | (11, 0.662) |  0.11737136521695307  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.658) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.646) |                       |       |       |
|   93   |    fraggle     |                                                                                                          [30, 34]                                                                                                         | (11, 0.656) |  0.06039304222894969  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.656) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.656) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.656) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.655) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.655) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.647) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.644) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.642) |                       |       |       |
|   94   |    fraggle     |                                                                                                            [44]                                                                                                           | (11, 0.662) |  0.032851912123677794 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.659) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.647) |                       |       |       |
|   95   |    fraggle     |                                                                                                          [30, 34]                                                                                                         | (10, 0.665) |   0.0583817344281995  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (11, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (24, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (26, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.65)  |                       |       |       |
|   97   |    fraggle     |                                                                                                  [2, 45, 30, 21, 34, 48]                                                                                                  | (11, 0.637) |   0.1749242186683391  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (12, 0.637) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (28, 0.636) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (13, 0.636) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.636) |                       |       |       |
