+--------+-------------------+-----------------+--------------+------------------------+-------+-------+
| commit |        user       | changed_objects | top 10 pred  |         score          | top 3 | top 5 |
|        |                   |                 | (95, 0.613)  |                        |       |       |
|        |                   |                 | (96, 0.613)  |                        |       |       |
|        |                   |                 | (60, 0.522)  |                        |       |       |
|        |                   |                 | (61, 0.522)  |                        |       |       |
|        |                   |                 | (62, 0.522)  |                        |       |       |
|        |                   |                 | (63, 0.522)  |                        |       |       |
|  108   | christianbender89 |     [47, 44]    | (91, 0.503)  |  0.001198053163609135  |   0   |   0   |
|        |                   |                 | (92, 0.503)  |                        |       |       |
|        |                   |                 | (94, 0.503)  |                        |       |       |
|        |                   |                 | (95, 0.503)  |                        |       |       |
|        |                   |                 | (96, 0.503)  |                        |       |       |
|        |                   |                 | (60, 0.482)  |                        |       |       |
|        |                   |                 | (61, 0.482)  |                        |       |       |
|        |                   |                 | (62, 0.482)  |                        |       |       |
|        |                   |                 | (63, 0.482)  |                        |       |       |
|        |                   |                 | (64, 0.482)  |                        |       |       |
|  109   | christianbender89 |     [67, 21]    | (105, 0.606) |  0.02630917995730252   |   0   |   0   |
|        |                   |                 | (106, 0.606) |                        |       |       |
|        |                   |                 | (107, 0.606) |                        |       |       |
|        |                   |                 | (91, 0.537)  |                        |       |       |
|        |                   |                 | (92, 0.537)  |                        |       |       |
|        |                   |                 | (94, 0.537)  |                        |       |       |
|        |                   |                 | (95, 0.537)  |                        |       |       |
|        |                   |                 | (96, 0.537)  |                        |       |       |
|        |                   |                 |  (60, 0.52)  |                        |       |       |
|        |                   |                 |  (61, 0.52)  |                        |       |       |
|  112   | christianbender89 |      [108]      | (91, 0.578)  | 0.00011178180192264697 |   0   |   0   |
|        |                   |                 | (92, 0.578)  |                        |       |       |
|        |                   |                 | (94, 0.578)  |                        |       |       |
|        |                   |                 | (95, 0.578)  |                        |       |       |
|        |                   |                 | (96, 0.578)  |                        |       |       |
|        |                   |                 | (60, 0.565)  |                        |       |       |
|        |                   |                 | (61, 0.565)  |                        |       |       |
|        |                   |                 | (62, 0.565)  |                        |       |       |
|        |                   |                 | (63, 0.565)  |                        |       |       |
|        |                   |                 | (64, 0.565)  |                        |       |       |
|  113   | christianbender89 |      [108]      | (91, 0.526)  | 0.00013176966662274337 |   0   |   0   |
|        |                   |                 | (92, 0.526)  |                        |       |       |
|        |                   |                 | (94, 0.526)  |                        |       |       |
|        |                   |                 | (95, 0.526)  |                        |       |       |
|        |                   |                 | (96, 0.526)  |                        |       |       |
|        |                   |                 | (60, 0.519)  |                        |       |       |
|        |                   |                 | (61, 0.519)  |                        |       |       |
|        |                   |                 | (62, 0.519)  |                        |       |       |
|        |                   |                 | (63, 0.519)  |                        |       |       |
|        |                   |                 | (64, 0.519)  |                        |       |       |
|  114   | christianbender89 |       [84]      | (91, 0.482)  | 0.0011291779584462498  |   0   |   0   |
|        |                   |                 | (92, 0.482)  |                        |       |       |
|        |                   |                 | (94, 0.482)  |                        |       |       |
|        |                   |                 | (95, 0.482)  |                        |       |       |
|        |                   |                 | (96, 0.482)  |                        |       |       |
|        |                   |                 |  (60, 0.48)  |                        |       |       |
|        |                   |                 |  (61, 0.48)  |                        |       |       |
|        |                   |                 |  (62, 0.48)  |                        |       |       |
|        |                   |                 |  (63, 0.48)  |                        |       |       |
