+--------+-------------------+------------------------------------------------------------------+--------------+-----------------------+-------+-------+
| commit |        user       |                         changed_objects                          | top 10 pred  |         score         | top 3 | top 5 |
|        |                   |                                                                  | (34, 0.218)  |                       |       |       |
|        |                   |                                                                  | (101, 0.215) |                       |       |       |
|  260   |        nico       |                               [5]                                |  (6, 0.369)  |  0.02874702616970659  |   0   |   0   |
|        |                   |                                                                  | (102, 0.368) |                       |       |       |
|        |                   |                                                                  | (11, 0.291)  |                       |       |       |
|        |                   |                                                                  | (15, 0.282)  |                       |       |       |
|        |                   |                                                                  | (28, 0.242)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.197)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.19)   |                       |       |       |
|        |                   |                                                                  |  (7, 0.188)  |                       |       |       |
|        |                   |                                                                  | (24, 0.185)  |                       |       |       |
|        |                   |                                                                  | (23, 0.182)  |                       |       |       |
|  263   |         mu        |                       [33, 23, 31, 32, 95]                       |  (5, 0.72)   |  0.14161954660994966  |   1   |   1   |
|        |                   |                                                                  | (23, 0.706)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.692)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.686)  |                       |       |       |
|        |                   |                                                                  | (22, 0.685)  |                       |       |       |
|        |                   |                                                                  | (10, 0.674)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.655)  |                       |       |       |
|        |                   |                                                                  | (103, 0.648) |                       |       |       |
|        |                   |                                                                  | (78, 0.637)  |                       |       |       |
|        |                   |                                                                  | (79, 0.637)  |                       |       |       |
|  267   |         mu        | [5, 6, 7, 8, 9, 10, 11, 35, 25, 23, 22, 79, 74, 102, 28, 24, 15] | (23, 0.708)  |   0.5548956083513321  |   3   |   5   |
|        |                   |                                                                  |  (5, 0.677)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.648)  |                       |       |       |
|        |                   |                                                                  | (11, 0.645)  |                       |       |       |
|        |                   |                                                                  | (15, 0.639)  |                       |       |       |
|        |                   |                                                                  | (22, 0.632)  |                       |       |       |
|        |                   |                                                                  | (24, 0.632)  |                       |       |       |
|        |                   |                                                                  | (10, 0.629)  |                       |       |       |
|        |                   |                                                                  | (25, 0.627)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.618)  |                       |       |       |
|  268   |         mu        |                               [5]                                | (23, 0.743)  |  0.044547996272134203 |   0   |   0   |
|        |                   |                                                                  | (15, 0.736)  |                       |       |       |
|        |                   |                                                                  | (11, 0.733)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.724)  |                       |       |       |
|        |                   |                                                                  | (22, 0.724)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.722)  |                       |       |       |
|        |                   |                                                                  | (28, 0.719)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.717)  |                       |       |       |
|        |                   |                                                                  | (10, 0.715)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.712)  |                       |       |       |
|  271   |         mu        |                               [74]                               | (23, 0.752)  |  0.039462911413132476 |   0   |   0   |
|        |                   |                                                                  | (11, 0.746)  |                       |       |       |
|        |                   |                                                                  | (15, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.736)  |                       |       |       |
|        |                   |                                                                  | (22, 0.736)  |                       |       |       |
|        |                   |                                                                  | (28, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (24, 0.723)  |                       |       |       |
|  274   |         mu        |                           [22, 24, 15]                           | (15, 0.768)  |  0.12251746712878915  |   1   |   1   |
|        |                   |                                                                  | (23, 0.768)  |                       |       |       |
|        |                   |                                                                  | (11, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.736)  |                       |       |       |
|        |                   |                                                                  | (22, 0.736)  |                       |       |       |
|        |                   |                                                                  | (28, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (24, 0.723)  |                       |       |       |
|  276   |         mu        |                               [23]                               | (23, 0.768)  |  0.041426182641997954 |   1   |   1   |
|        |                   |                                                                  | (11, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.736)  |                       |       |       |
|        |                   |                                                                  | (28, 0.736)  |                       |       |       |
|        |                   |                                                                  | (15, 0.734)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (25, 0.723)  |                       |       |       |
|        |                   |                                                                  | (74, 0.723)  |                       |       |       |
|  277   |         mu        |       [5, 6, 9, 11, 62, 23, 22, 74, 102, 28, 101, 34, 15]        | (15, 0.768)  |   0.4553098247044434  |   3   |   4   |
|        |                   |                                                                  | (11, 0.744)  |                       |       |       |
|        |                   |                                                                  | (23, 0.738)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.736)  |                       |       |       |
|        |                   |                                                                  | (22, 0.736)  |                       |       |       |
|        |                   |                                                                  | (28, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (24, 0.723)  |                       |       |       |
|  279   |        nico       |                               [11]                               |  (5, 0.32)   |  0.056590257879656165 |   1   |   1   |
|        |                   |                                                                  | (11, 0.316)  |                       |       |       |
|        |                   |                                                                  | (18, 0.311)  |                       |       |       |
|        |                   |                                                                  | (15, 0.291)  |                       |       |       |
|        |                   |                                                                  | (23, 0.277)  |                       |       |       |
|        |                   |                                                                  | (22, 0.272)  |                       |       |       |
|        |                   |                                                                  | (24, 0.262)  |                       |       |       |
|        |                   |                                                                  | (28, 0.252)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.246)  |                       |       |       |
|        |                   |                                                                  | (102, 0.242) |                       |       |       |
|  280   |         mu        |                               [25]                               | (11, 1.111)  |   0.0386519103498137  |   0   |   0   |
|        |                   |                                                                  | (15, 0.747)  |                       |       |       |
|        |                   |                                                                  | (23, 0.741)  |                       |       |       |
|        |                   |                                                                  | (22, 0.734)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.728)  |                       |       |       |
|        |                   |                                                                  | (28, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.725)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.721)  |                       |       |       |
|        |                   |                                                                  | (10, 0.719)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.712)  |                       |       |       |
|  281   |         mu        |                           [25, 23, 22]                           | (11, 0.927)  |  0.11112832429641106  |   1   |   2   |
|        |                   |                                                                  | (15, 0.768)  |                       |       |       |
|        |                   |                                                                  | (23, 0.754)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.75)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|  282   |         mu        |                             [23, 22]                             | (11, 0.862)  |  0.07773512476007677  |   0   |   0   |
|        |                   |                                                                  | (15, 0.768)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.73)  |                       |       |       |
|        |                   |                                                                  | (23, 0.728)  |                       |       |       |
|  283   |         mu        |                             [11, 25]                             | (11, 0.827)  |  0.07674393987509262  |   1   |   1   |
|        |                   |                                                                  | (15, 0.768)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|  284   |         mu        |                              [101]                               | (15, 0.768)  |  0.03315305570578691  |   0   |   0   |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.735)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (22, 0.726)  |                       |       |       |
|  285   |         mu        |                               [15]                               | (15, 0.768)  |  0.04230938739532835  |   1   |   1   |
|        |                   |                                                                  |  (22, 0.75)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  | (23, 0.743)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.73)   |                       |       |       |
|        |                   |                                                                  |  (7, 0.722)  |                       |       |       |
|        |                   |                                                                  | (102, 0.718) |                       |       |       |
|  286   |         mu        |                               [22]                               | (23, 0.777)  |  0.037584565271861686 |   1   |   1   |
|        |                   |                                                                  |  (22, 0.75)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.725)  |                       |       |       |
|  288   |         mu        |                           [23, 22, 74]                           | (23, 0.777)  |   0.1160849376532582  |   1   |   1   |
|        |                   |                                                                  | (15, 0.768)  |                       |       |       |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  | (74, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.725)  |                       |       |       |
|  289   |         mu        |                             [26, 27]                             | (15, 0.768)  |  0.044601939678141314 |   0   |   0   |
|        |                   |                                                                  | (28, 0.745)  |                       |       |       |
|        |                   |                                                                  | (23, 0.743)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.741)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.732)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.728)  |                       |       |       |
|        |                   |                                                                  |  (8, 0.727)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (24, 0.723)  |                       |       |       |
|  292   |        nico       |                               [23]                               | (25, 0.743)  |  0.038203957382039584 |   0   |   0   |
|        |                   |                                                                  | (15, 0.324)  |                       |       |       |
|        |                   |                                                                  |  (18, 0.31)  |                       |       |       |
|        |                   |                                                                  | (102, 0.294) |                       |       |       |
|        |                   |                                                                  | (11, 0.293)  |                       |       |       |
|        |                   |                                                                  | (28, 0.292)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.292)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.281)  |                       |       |       |
|        |                   |                                                                  | (24, 0.267)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.263)  |                       |       |       |
|  298   |        nico       |                               [15]                               | (25, 0.743)  |  0.044337204041622676 |   0   |   1   |
|        |                   |                                                                  |  (22, 0.65)  |                       |       |       |
|        |                   |                                                                  |  (11, 0.3)   |                       |       |       |
|        |                   |                                                                  |  (5, 0.295)  |                       |       |       |
|        |                   |                                                                  | (15, 0.294)  |                       |       |       |
|        |                   |                                                                  | (102, 0.283) |                       |       |       |
|        |                   |                                                                  |  (28, 0.28)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.268)  |                       |       |       |
|        |                   |                                                                  | (74, 0.266)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.255)  |                       |       |       |
|  301   |        nico       |                             [22, 24]                             | (25, 0.742)  |  0.13598857505553788  |   1   |   1   |
|        |                   |                                                                  | (22, 0.646)  |                       |       |       |
|        |                   |                                                                  | (11, 0.297)  |                       |       |       |
|        |                   |                                                                  | (102, 0.272) |                       |       |       |
|        |                   |                                                                  |  (5, 0.269)  |                       |       |       |
|        |                   |                                                                  | (28, 0.268)  |                       |       |       |
|        |                   |                                                                  | (74, 0.266)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.255)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.247)  |                       |       |       |
|        |                   |                                                                  |  (18, 0.23)  |                       |       |       |
|  308   |        nico       |                               [5]                                | (25, 0.742)  |  0.03830963665086886  |   0   |   0   |
|        |                   |                                                                  |  (23, 0.74)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.69)  |                       |       |       |
|        |                   |                                                                  | (24, 0.607)  |                       |       |       |
|        |                   |                                                                  |  (11, 0.33)  |                       |       |       |
|        |                   |                                                                  | (74, 0.326)  |                       |       |       |
|        |                   |                                                                  |  (18, 0.31)  |                       |       |       |
|        |                   |                                                                  | (15, 0.302)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.291)  |                       |       |       |
|        |                   |                                                                  | (102, 0.283) |                       |       |       |
|  309   |        nico       |                               [5]                                | (25, 0.742)  |  0.025251788060137198 |   0   |   0   |
|        |                   |                                                                  | (23, 0.739)  |                       |       |       |
|        |                   |                                                                  | (24, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.279)  |                       |       |       |
|        |                   |                                                                  | (102, 0.261) |                       |       |       |
|        |                   |                                                                  | (28, 0.255)  |                       |       |       |
|        |                   |                                                                  | (11, 0.249)  |                       |       |       |
|        |                   |                                                                  | (15, 0.243)  |                       |       |       |
|        |                   |                                                                  |  (6, 0.242)  |                       |       |       |
|  310   |        nico       |                               [5]                                | (25, 0.742)  |  0.02362742420103796  |   0   |   0   |
|        |                   |                                                                  |  (23, 0.74)  |                       |       |       |
|        |                   |                                                                  | (24, 0.727)  |                       |       |       |
|        |                   |                                                                  | (22, 0.721)  |                       |       |       |
|        |                   |                                                                  |  (18, 0.31)  |                       |       |       |
|        |                   |                                                                  | (74, 0.303)  |                       |       |       |
|        |                   |                                                                  | (15, 0.302)  |                       |       |       |
|        |                   |                                                                  | (11, 0.289)  |                       |       |       |
|        |                   |                                                                  | (102, 0.261) |                       |       |       |
|        |                   |                                                                  | (28, 0.255)  |                       |       |       |
|  312   |        nico       |                           [5, 11, 18]                            | (25, 0.742)  |  0.11099678456591638  |   0   |   1   |
|        |                   |                                                                  | (23, 0.742)  |                       |       |       |
|        |                   |                                                                  | (24, 0.727)  |                       |       |       |
|        |                   |                                                                  | (22, 0.722)  |                       |       |       |
|        |                   |                                                                  | (18, 0.367)  |                       |       |       |
|        |                   |                                                                  | (15, 0.348)  |                       |       |       |
|        |                   |                                                                  | (74, 0.325)  |                       |       |       |
|        |                   |                                                                  | (11, 0.323)  |                       |       |       |
|        |                   |                                                                  | (102, 0.261) |                       |       |       |
|        |                   |                                                                  | (28, 0.255)  |                       |       |       |
|  313   |       mccabe      |                               [5]                                |  (5, 0.242)  |  0.06822667042571186  |   1   |   1   |
|        |                   |                                                                  | (11, 0.226)  |                       |       |       |
|        |                   |                                                                  | (15, 0.221)  |                       |       |       |
|        |                   |                                                                  | (23, 0.217)  |                       |       |       |
|        |                   |                                                                  | (22, 0.188)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.184)  |                       |       |       |
|        |                   |                                                                  | (28, 0.163)  |                       |       |       |
|        |                   |                                                                  | (10, 0.153)  |                       |       |       |
|        |                   |                                                                  |  (7, 0.15)   |                       |       |       |
|        |                   |                                                                  | (24, 0.146)  |                       |       |       |
|  314   |        nico       |                              [108]                               | (23, 0.738)  |  0.04268165729752238  |   0   |   0   |
|        |                   |                                                                  |  (5, 0.724)  |                       |       |       |
|        |                   |                                                                  | (24, 0.722)  |                       |       |       |
|        |                   |                                                                  | (22, 0.718)  |                       |       |       |
|        |                   |                                                                  | (25, 0.651)  |                       |       |       |
|        |                   |                                                                  | (11, 0.461)  |                       |       |       |
|        |                   |                                                                  | (18, 0.456)  |                       |       |       |
|        |                   |                                                                  | (15, 0.438)  |                       |       |       |
|        |                   |                                                                  | (108, 0.41)  |                       |       |       |
|        |                   |                                                                  | (74, 0.374)  |                       |       |       |
|  315   |        nico       |                              [108]                               | (23, 0.716)  |  0.04308884047446138  |   0   |   0   |
|        |                   |                                                                  |  (22, 0.7)   |                       |       |       |
|        |                   |                                                                  | (24, 0.667)  |                       |       |       |
|        |                   |                                                                  | (25, 0.616)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.574)  |                       |       |       |
|        |                   |                                                                  | (18, 0.447)  |                       |       |       |
|        |                   |                                                                  | (11, 0.438)  |                       |       |       |
|        |                   |                                                                  | (108, 0.356) |                       |       |       |
|        |                   |                                                                  | (15, 0.325)  |                       |       |       |
|        |                   |                                                                  | (74, 0.311)  |                       |       |       |
|  316   |        nico       |                              [108]                               | (23, 0.696)  |  0.025243517629304428 |   0   |   0   |
|        |                   |                                                                  | (22, 0.685)  |                       |       |       |
|        |                   |                                                                  | (24, 0.613)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.547)  |                       |       |       |
|        |                   |                                                                  | (25, 0.496)  |                       |       |       |
|        |                   |                                                                  | (11, 0.392)  |                       |       |       |
|        |                   |                                                                  | (18, 0.387)  |                       |       |       |
|        |                   |                                                                  | (74, 0.282)  |                       |       |       |
|        |                   |                                                                  |  (15, 0.27)  |                       |       |       |
|        |                   |                                                                  | (102, 0.225) |                       |       |       |
|  317   |        nico       |                           [22, 24, 15]                           | (23, 0.677)  |  0.22266831377393453  |   1   |   2   |
|        |                   |                                                                  | (22, 0.669)  |                       |       |       |
|        |                   |                                                                  |  (5, 0.607)  |                       |       |       |
